folder,file,album,artist,title
"../music/strings","TAG - Mera Bichra Yaar - cover.mp3","strings","TAG - Mera Bichra Yaar - cover.mp3", "TAG - Mera Bichra Yaar - cover"
"../music/strings","Strings _ Jab Say Tum Ko.mp3","strings","Strings", "Jab Say Tum Ko"
"../music/strings","Strings _ Sonay Do.mp3","strings","Strings", "Sonay Do"
"../music/publicVoid","Penelope Scott _ American Healthcare.mp3","public Void","Penelope Scott", "American Healthcare"
"../music/publicVoid","Penelope Scott _ Rät.mp3","public Void","Penelope Scott", "Rät"
"../music/publicVoid","Penelope Scott _ Cigarette Ahegao.mp3","public Void","Penelope Scott", "Cigarette Ahegao"
"../music/panic","Panic! At The Disco _ I Write Sins Not Tragedies.mp3","panic","Panic! At The Disco", "I Write Sins Not Tragedies"
"../music/panic","Panic! At The Disco _ This Is Gospel.mp3","panic","Panic! At The Disco", "This Is Gospel"
"../music/moushumiBhowmik","Moushumi Bhowmik _ Swapno Dekhbo Bole.mp3","moushumi Bhowmik","Moushumi Bhowmik", "Swapno Dekhbo Bole"
"../music/moushumiBhowmik","Moushumi Bhowmik _ Jokhoni Ektu Chhuti.mp3","moushumi Bhowmik","Moushumi Bhowmik", "Jokhoni Ektu Chhuti"
"../music/moushumiBhowmik","Moushumi Bhowmik _ Tori Jonno.mp3","moushumi Bhowmik","Moushumi Bhowmik", "Tori Jonno"
"../music/moushumiBhowmik","Moushumi Bhowmik _ Pakhi Ure Ure.mp3","moushumi Bhowmik","Moushumi Bhowmik", "Pakhi Ure Ure"
"../music/moushumiBhowmik","Moushumi Bhowmik _ Amaar Kichhu Kotha.mp3","moushumi Bhowmik","Moushumi Bhowmik", "Amaar Kichhu Kotha"
"../music/moushumiBhowmik","Moushumi Bhowmik _ Chithi.mp3","moushumi Bhowmik","Moushumi Bhowmik", "Chithi"
"../music/thaikkudam","Thaikkudam Bridge _ Kanne.mp3","thaikkudam","Thaikkudam Bridge", "Kanne"
"../music/thaikkudam","Thaikkudam Bridge _ Kalliyankatt Neeli.mp3","thaikkudam","Thaikkudam Bridge", "Kalliyankatt Neeli"
"../music/thaikkudam","Thaikkudam Bridge _ Thekkini.mp3","thaikkudam","Thaikkudam Bridge", "Thekkini"
"../music/thaikkudam","Thaikkudam Bridge _ A tale of randomness.mp3","thaikkudam","Thaikkudam Bridge", "A tale of randomness"
"../music/thaikkudam","Thaikkudam Bridge _ Nostalgia.mp3","thaikkudam","Thaikkudam Bridge", "Nostalgia"
"../music/thaikkudam","Thaikkudam Bridge _ Inside my head.mp3","thaikkudam","Thaikkudam Bridge", "Inside my head"
"../music/thaikkudam","Thaikkudam Bridge _ One Navarasam.mp3","thaikkudam","Thaikkudam Bridge", "One Navarasam"
"../music/thaikkudam","Thaikkudam Bridge _ Nee.mp3","thaikkudam","Thaikkudam Bridge", "Nee"
"../music/thaikkudam","Thaikkudam Bridge _ Kaadum Malayum.mp3","thaikkudam","Thaikkudam Bridge", "Kaadum Malayum"
"../music/talaash","Ram Sampath _ Rosie.mp3","talaash","Ram Sampath", "Rosie"
"../music/talaash","Ram Sampath, Rupesh (Ram Sampath) {Javed Akhtar} _ Hona Hai Kya.mp3","talaash","Ram Sampath, Rupesh (Ram Sampath) {Javed Akhtar}", "Hona Hai Kya"
"../music/talaash","Vishal Dadlani (Ram Sampath) {Javed Akhtar} _ Jee Le Zara.mp3","talaash","Vishal Dadlani (Ram Sampath) {Javed Akhtar}", "Jee Le Zara"
"../music/talaash","Suman Sridhar (Ram Sampath) {Javed Akhtar} _ Muskaanein Jhooti Hai.mp3","talaash","Suman Sridhar (Ram Sampath) {Javed Akhtar}", "Muskaanein Jhooti Hai"
"../music/talaash","Sona Mohapatra, Ravindra Upadhyay (Ram Sampath) {Javed Akhtar} _ Jiya Lage Na.mp3","talaash","Sona Mohapatra, Ravindra Upadhyay (Ram Sampath) {Javed Akhtar}", "Jiya Lage Na"
"../music/honeysuckle","Clean Bandit _ Rockabye.mp3","honeysuckle","Clean Bandit", "Rockabye"
"../music/honeysuckle","Natiq _ Intezaar.mp3","honeysuckle","Natiq", "Intezaar"
"../music/honeysuckle","Alexis Ffrench _ Reborn.mp3","honeysuckle","Alexis Ffrench", "Reborn"
"../music/honeysuckle","Lianne La Havas (Don McLean) {Don McLean} _ Starry Starry Night.mp3","honeysuckle","Lianne La Havas (Don McLean) {Don McLean}", "Starry Starry Night"
"../music/honeysuckle","Chinmayi, Govind Vasantha (Govind Vasantha) {Karthik Netha} [Govind Vasantha, Kiran] _ Kaathalae Kaathalae.mp3","honeysuckle","Chinmayi, Govind Vasantha (Govind Vasantha) {Karthik Netha} [Govind Vasantha, Kiran]", "Kaathalae Kaathalae"
"../music/honeysuckle","Ryuichi Sakamoto _ Solari.mp3","honeysuckle","Ryuichi Sakamoto", "Solari"
"../music/honeysuckle","Shradhha Kapoor _ Galliyan.mp3","honeysuckle","Shradhha Kapoor", "Galliyan"
"../music/honeysuckle","Safarnama _ Lucky Ali.mp3","honeysuckle","Safarnama", "Lucky Ali"
"../music/honeysuckle","Landon Pigg _ Falling In Love At A Coffee Shop.mp3","honeysuckle","Landon Pigg", "Falling In Love At A Coffee Shop"
"../music/honeysuckle","Soft Metal _ Mystic Trip to Al-Dzazir.mp3","honeysuckle","Soft Metal", "Mystic Trip to Al-Dzazir"
"../music/honeysuckle","Bryan John Appleby _ Honey Jars.mp3","honeysuckle","Bryan John Appleby", "Honey Jars"
"../music/honeysuckle","Charlie Puth, Selena Gomez _ We Don't Talk Anymore.mp3","honeysuckle","Charlie Puth, Selena Gomez", "We Don't Talk Anymore"
"../music/honeysuckle","Sting _ Fragile.mp3","honeysuckle","Sting", "Fragile"
"../music/honeysuckle","Brighton _ Forest Fire.mp3","honeysuckle","Brighton", "Forest Fire"
"../music/honeysuckle","Frankie Cosmos _ Outside With The Cuties.mp3","honeysuckle","Frankie Cosmos", "Outside With The Cuties"
"../music/honeysuckle","The Paper Kites _ Woodland.mp3","honeysuckle","The Paper Kites", "Woodland"
"../music/honeysuckle","Ed Maverick _ Ropa De Bazar.mp3","honeysuckle","Ed Maverick", "Ropa De Bazar"
"../music/honeysuckle","Toe _ Two Moons.mp3","honeysuckle","Toe", "Two Moons"
"../music/honeysuckle","Tangerine ​Kitty _ Dumb Ways to Die.mp3","honeysuckle","Tangerine ​Kitty", "Dumb Ways to Die"
"../music/honeysuckle","Cat Stevens _ The First Cut Is the Deepest.mp3","honeysuckle","Cat Stevens", "The First Cut Is the Deepest"
"../music/honeysuckle","Tom Wopat (Irving Berlin) {Irving Berlin} _ There's No Business Like Show Business.mp3","honeysuckle","Tom Wopat (Irving Berlin) {Irving Berlin}", "There's No Business Like Show Business"
"../music/honeysuckle","Binary One _ Returning.mp3","honeysuckle","Binary One", "Returning"
"../music/honeysuckle","Raghav _ Sufi.mp3","honeysuckle","Raghav", "Sufi"
"../music/honeysuckle","Danyal Zafar _ Udh Chaliye.mp3","honeysuckle","Danyal Zafar", "Udh Chaliye"
"../music/honeysuckle","Les Filles de Illighadad _  Telilit.mp3","honeysuckle","Les Filles de Illighadad", " Telilit"
"../music/honeysuckle","Thomas Gresen _ Last Dance.mp3","honeysuckle","Thomas Gresen", "Last Dance"
"../music/honeysuckle","Johannes Bornlöf _ Nocturnal Waltz.mp3","honeysuckle","Johannes Bornlöf", "Nocturnal Waltz"
"../music/honeysuckle","Spiritualized _ Ladies and Gentlemen We Are Floating in Space.mp3","honeysuckle","Spiritualized", "Ladies and Gentlemen We Are Floating in Space"
"../music/honeysuckle","Lizzy Caplan _  You Don't Know Me.mp3","honeysuckle","Lizzy Caplan", " You Don't Know Me"
"../music/honeysuckle","Sooraj Santhosh (Vishnu Vijay) {Vinayak Sasikumar} _ Taniye.mp3","honeysuckle","Sooraj Santhosh (Vishnu Vijay) {Vinayak Sasikumar}", "Taniye"
"../music/honeysuckle","Niki _ Strange Land (Live) Acoustic Sessions.mp3","honeysuckle","Niki", "Strange Land (Live) Acoustic Sessions"
"../music/honeysuckle","Nilotpal Sinha, Shruti Dhasmana _ Naino Ke Ishaare.mp3","honeysuckle","Nilotpal Sinha, Shruti Dhasmana", "Naino Ke Ishaare"
"../music/honeysuckle","Wildes _ Illuminate.mp3","honeysuckle","Wildes", "Illuminate"
"../music/honeysuckle","SYML _ Where's My Love.mp3","honeysuckle","SYML", "Where's My Love"
"../music/honeysuckle","Sandhya Mukherjee _ E Gaane Prajapati.mp3","honeysuckle","Sandhya Mukherjee", "E Gaane Prajapati"
"../music/honeysuckle","Lykke Li _ Neon.mp3","honeysuckle","Lykke Li", "Neon"
"../music/honeysuckle","Cosmin Cioca _ @ TedX Budapest.mp3","honeysuckle","Cosmin Cioca", "@ TedX Budapest"
"../music/honeysuckle","Peter Gabriel _ Washing Of The Water.mp3","honeysuckle","Peter Gabriel", "Washing Of The Water"
"../music/honeysuckle","Sales _ Chinese New Year.mp3","honeysuckle","Sales", "Chinese New Year"
"../music/honeysuckle","Sona Mohapatra (Amaal Mallik) {Kumaar} _ Naina.mp3","honeysuckle","Sona Mohapatra (Amaal Mallik) {Kumaar}", "Naina"
"../music/honeysuckle","Dino James _ Dooriyan.mp3","honeysuckle","Dino James", "Dooriyan"
"../music/honeysuckle","Tanmaya Bhatnagar _ Kya Tum Naraaz Ho - raw.mp3","honeysuckle","Tanmaya Bhatnagar", "Kya Tum Naraaz Ho - raw"
"../music/honeysuckle","Max Fry _ wishing u well.mp3","honeysuckle","Max Fry", "wishing u well"
"../music/honeysuckle","Amit Mishra, Neeti Mohan (Rochak Kohli) {Adheesh Verma} _ Meer-E-Kaarwan.mp3","honeysuckle","Amit Mishra, Neeti Mohan (Rochak Kohli) {Adheesh Verma}", "Meer-E-Kaarwan"
"../music/honeysuckle","Altamash Faridi (Rochak Kohli) {Gautam G Sharma, Gurpreet Saini} _ Bheege Mann.mp3","honeysuckle","Altamash Faridi (Rochak Kohli) {Gautam G Sharma, Gurpreet Saini}", "Bheege Mann"
"../music/honeysuckle","Nathan Gaupht _ Stairway To Heaven.mp3","honeysuckle","Nathan Gaupht", "Stairway To Heaven"
"../music/honeysuckle","Prathma Dey _ Nindiya Na Aaye.mp3","honeysuckle","Prathma Dey", "Nindiya Na Aaye"
"../music/honeysuckle","Muse _ Starlight.mp3","honeysuckle","Muse", "Starlight"
"../music/honeysuckle","Memba _ For Aisha.mp3","honeysuckle","Memba", "For Aisha"
"../music/honeysuckle","Aphrow _ Snowball.mp3.min","honeysuckle","Aphrow", "Snowball.min"
"../music/honeysuckle","Old Sea Brigade _ Love Brought Weight.mp3","honeysuckle","Old Sea Brigade", "Love Brought Weight"
"../music/honeysuckle","Lata Mangeshka (Naushad) {Shakeel Badayuni} _ Pyaar kiya to darna Kya.mp3","honeysuckle","Lata Mangeshka (Naushad) {Shakeel Badayuni}", "Pyaar kiya to darna Kya"
"../music/honeysuckle","Dyan _ Looking for Knives.mp3","honeysuckle","Dyan", "Looking for Knives"
"../music/honeysuckle","Tarun Kukreja _ Khush.mp3","honeysuckle","Tarun Kukreja", "Khush"
"../music/honeysuckle","Thomas Newman _ Brooks Was Here.mp3","honeysuckle","Thomas Newman", "Brooks Was Here"
"../music/honeysuckle","Philip Glass _ Dreaming of Fiji.mp3","honeysuckle","Philip Glass", "Dreaming of Fiji"
"../music/honeysuckle","Akhilbandhu Ghosh _ Tomar Bhubone Phuler Mela.mp3","honeysuckle","Akhilbandhu Ghosh", "Tomar Bhubone Phuler Mela"
"../music/honeysuckle","Tera Melos _ Weird Circles.mp3","honeysuckle","Tera Melos", "Weird Circles"
"../music/honeysuckle","Iman Chokroborty _ Rangiye Diye Jao.mp3","honeysuckle","Iman Chokroborty", "Rangiye Diye Jao"
"../music/honeysuckle","Tulsi Kumar (Hanif Shaikh) _ Mujhe Teri.mp3","honeysuckle","Tulsi Kumar (Hanif Shaikh)", "Mujhe Teri"
"../music/honeysuckle","Frank Sinatra _ I Won't Dance.mp3","honeysuckle","Frank Sinatra", "I Won't Dance"
"../music/honeysuckle","Hannah Ellis, Nick Wayne _ If the World Was Ending - cover.mp3","honeysuckle","Hannah Ellis, Nick Wayne", "If the World Was Ending - cover"
"../music/honeysuckle","JD Souther _ You're Only Lonely.mp3","honeysuckle","JD Souther", "You're Only Lonely"
"../music/honeysuckle","Porth Nole, Sam Acaes _ Tonight I Sleep.mp3","honeysuckle","Porth Nole, Sam Acaes", "Tonight I Sleep"
"../music/honeysuckle","Handbook _ Eyes - Edit.mp3","honeysuckle","Handbook", "Eyes - Edit"
"../music/honeysuckle","Phoebe Ryan _ The Chainsmokers _ All We Know.mp3","honeysuckle","Phoebe Ryan", "All We Know"
"../music/honeysuckle","Gaby Moreno _ Daydream By Design.mp3","honeysuckle","Gaby Moreno", "Daydream By Design"
"../music/honeysuckle","Really SlowMotion _ Reborn.mp3","honeysuckle","Really SlowMotion", "Reborn"
"../music/honeysuckle","Olivia Cooke & Mathieu Amalric _ Cet Amour Me Tue.mp3","honeysuckle","Olivia Cooke & Mathieu Amalric", "Cet Amour Me Tue"
"../music/honeysuckle","Lata Mangeshkar (Madan Mohan) {Raja Mehndi Ali Khan} _ Lag Jaa Gale.mp3","honeysuckle","Lata Mangeshkar (Madan Mohan) {Raja Mehndi Ali Khan}", "Lag Jaa Gale"
"../music/shyamalMitra","Shyamal Mitra _ Ami Cheye Cheye Dekhi.mp3","shyamal Mitra","Shyamal Mitra", "Ami Cheye Cheye Dekhi"
"../music/shyamalMitra","Shyamal Mitra _ Jhiri Jhiri.mp3","shyamal Mitra","Shyamal Mitra", "Jhiri Jhiri"
"../music/shyamalMitra","Shyamal Mitra _ Dole Dodul Dole Jhulana.mp3","shyamal Mitra","Shyamal Mitra", "Dole Dodul Dole Jhulana"
"../music/plasticHearts","Miley Cyrus _ Edge of Midnight (Midnight Sky Remix).mp3","plastic Hearts","Miley Cyrus", "Edge of Midnight (Midnight Sky Remix)"
"../music/plasticHearts","Miley Cyrus _ WTF Do I Know.mp3","plastic Hearts","Miley Cyrus", "WTF Do I Know"
"../music/plasticHearts","Miley Cyrus _ Midnight Sky.mp3","plastic Hearts","Miley Cyrus", "Midnight Sky"
"../music/plasticHearts","Miley Cyrus _ Prisoner.mp3","plastic Hearts","Miley Cyrus", "Prisoner"
"../music/plasticHearts","Miley Cyrus _ Gimme What I Want.mp3","plastic Hearts","Miley Cyrus", "Gimme What I Want"
"../music/plasticHearts","Miley Cyrus _ Bad Karma.mp3","plastic Hearts","Miley Cyrus", "Bad Karma"
"../music/plasticHearts","Miley Cyrus _ Heart Of Glass (Live from the iHeart Festival).mp3","plastic Hearts","Miley Cyrus", "Heart Of Glass (Live from the iHeart Festival)"
"../music/plasticHearts","Miley Cyrus _ Golden G String.mp3","plastic Hearts","Miley Cyrus", "Golden G String"
"../music/plasticHearts","Miley Cyrus _ Zombie (Live from the NIVA Save Our Stages Festival).mp3","plastic Hearts","Miley Cyrus", "Zombie (Live from the NIVA Save Our Stages Festival)"
"../music/plasticHearts","Miley Cyrus _ Angels Like You.mp3","plastic Hearts","Miley Cyrus", "Angels Like You"
"../music/plasticHearts","Miley Cyrus _ High.mp3","plastic Hearts","Miley Cyrus", "High"
"../music/plasticHearts","Miley Cyrus _ Plastic Hearts.mp3","plastic Hearts","Miley Cyrus", "Plastic Hearts"
"../music/plasticHearts","Miley Cyrus _ Night Crawling.mp3","plastic Hearts","Miley Cyrus", "Night Crawling"
"../music/plasticHearts","Miley Cyrus _ Hate Me.mp3","plastic Hearts","Miley Cyrus", "Hate Me"
"../music/plasticHearts","Miley Cyrus _ Never Be Me.mp3","plastic Hearts","Miley Cyrus", "Never Be Me"
"../music/bops","Cardi B _ Bodak Yellow.mp3","bops","Cardi B", "Bodak Yellow"
"../music/bops","Rishi Chokroborty _ Prem Rosika Hobo Kemone.mp3","bops","Rishi Chokroborty", "Prem Rosika Hobo Kemone"
"../music/bops","Nindy Kaur and Raftaar (RDB) _ Tamanche Pe Disco.mp3","bops","Nindy Kaur and Raftaar (RDB)", "Tamanche Pe Disco"
"../music/bops","Tochi Raina, Shriram Iyer, Aditi Singh Sharma (Amit Trivedi) {Amitabh Bhattacharya} _ Dilli.mp3","bops","Tochi Raina, Shriram Iyer, Aditi Singh Sharma (Amit Trivedi) {Amitabh Bhattacharya}", "Dilli"
"../music/bops","Kalpana _ Breathless.mp3","bops","Kalpana", "Breathless"
"../music/bops","America _ A Horse With No Name.mp3","bops","America", "A Horse With No Name"
"../music/bops","Amitabh Bachchan (Kalyanji Anandji) {Haribansh Bachchan} _ Mere Angne.mp3","bops","Amitabh Bachchan (Kalyanji Anandji) {Haribansh Bachchan}", "Mere Angne"
"../music/bops","Honey Singh _ Party With The Bhoothnath.mp3","bops","Honey Singh", "Party With The Bhoothnath"
"../music/bops","Ylvis _ The Fox.mp3","bops","Ylvis", "The Fox"
"../music/bops","Benny Dayal _ Rappan Rappi Rap.mp3","bops","Benny Dayal", "Rappan Rappi Rap"
"../music/bops","Asha Bhosle (Bappi Lehri) {Anjaan} _ Jawani Janeman Haseen Dilruba.mp3","bops","Asha Bhosle (Bappi Lehri) {Anjaan}", "Jawani Janeman Haseen Dilruba"
"../music/bops","Manna Dey (Sudhin Dasgupta) _ Jibone Ki Paabo Na.mp3","bops","Manna Dey (Sudhin Dasgupta)", "Jibone Ki Paabo Na"
"../music/bops","Blondie _ One Way Or Another.mp3","bops","Blondie", "One Way Or Another"
"../music/bops","Quvenzhané Wallis (Charles Strouse) {Martin Charnin} [Greg Kurstin, David Campbell] _ It's The Hard Knock Life.mp3","bops","Quvenzhané Wallis (Charles Strouse) {Martin Charnin} [Greg Kurstin, David Campbell]", "It's The Hard Knock Life"
"../music/bops","Anuradha Paudwal, Bappi Lahiri _ Tamma Tamma.mp3","bops","Anuradha Paudwal, Bappi Lahiri", "Tamma Tamma"
"../music/bops","Mamta Sharma (Anu Malik)  {Javed Ali}  _ Tinku Jiya.mp3","bops","Mamta Sharma (Anu Malik)  {Javed Ali} ", "Tinku Jiya"
"../music/bops","Priya Panchal (Sneha Khanwalkar) {Amitabh Verma,Sneha Khanwalkar} _ Maa Ka Phone.mp3","bops","Priya Panchal (Sneha Khanwalkar) {Amitabh Verma,Sneha Khanwalkar}", "Maa Ka Phone"
"../music/bops","Oingo Boingo _ No one lives forever.mp3","bops","Oingo Boingo", "No one lives forever"
"../music/bops","Los Del Rio (Antonio Romero Monge, Rafael Ruiz Perdigones {Antonio Romero Monge, Rafael Ruiz Perdigones} [Manuel Soler, Jesus Bola] _ Macarena.mp3","bops","Los Del Rio (Antonio Romero Monge, Rafael Ruiz Perdigones {Antonio Romero Monge, Rafael Ruiz Perdigones} [Manuel Soler, Jesus Bola]", "Macarena"
"../music/bops","Foster The People _ Pumped up Kicks.mp3","bops","Foster The People", "Pumped up Kicks"
"../music/bops","The Lonely Island _ Like A Boss.mp3","bops","The Lonely Island", "Like A Boss"
"../music/bops","Kero Kero Bonito _  Flamingo.mp3","bops","Kero Kero Bonito", " Flamingo"
"../music/bops","Vance Joy _ Riptide.mp3","bops","Vance Joy", "Riptide"
"../music/bops","Alka Yagnik, Ila Arun (Laxmikant-Pyarelal) _ Choli Ke Peeche Kya Hai.mp3","bops","Alka Yagnik, Ila Arun (Laxmikant-Pyarelal)", "Choli Ke Peeche Kya Hai"
"../music/bops","The Chordettes _ Mr Sandman.mp3","bops","The Chordettes", "Mr Sandman"
"../music/bops","Aravasu _ Jaane Bhi Do Yaaro.mp3","bops","Aravasu", "Jaane Bhi Do Yaaro"
"../music/bops","Pawan Singh _ Lollypop Lagelu.mp3","bops","Pawan Singh", "Lollypop Lagelu"
"../music/amitTrivedi","Amit Trivedi, Mame Khan _ Chaudhary.mp3","amit Trivedi","Amit Trivedi, Mame Khan", "Chaudhary"
"../music/amitTrivedi","Amit Trivedi _ Haminastu.mp3","amit Trivedi","Amit Trivedi", "Haminastu"
"../music/amitTrivedi","Kavita Seth, Amitabh Bhattacharya  (Amit Trivedi) {Javed Akhtar} _ Iktara Iktara.mp3","amit Trivedi","Kavita Seth, Amitabh Bhattacharya  (Amit Trivedi) {Javed Akhtar}", "Iktara Iktara"
"../music/amitTrivedi","Amit Trivedi _ Shaam.mp3","amit Trivedi","Amit Trivedi", "Shaam"
"../music/amitTrivedi","Amit Trivedi, Shilpa Rao, Nikhil D'Souza (Amit Trivedi) {Amitabh Bhattacharya} _ Gubbare.mp3","amit Trivedi","Amit Trivedi, Shilpa Rao, Nikhil D'Souza (Amit Trivedi) {Amitabh Bhattacharya}", "Gubbare"
"../music/amitTrivedi","Amit Trivedi {Amitabh Bhattacharya} _ Saali khushi.mp3","amit Trivedi","Amit Trivedi {Amitabh Bhattacharya}", "Saali khushi"
"../music/amitTrivedi","Meghna Mishra (Amit Trivedi) {Kausar Munir} _ Nachdi Phira.mp3","amit Trivedi","Meghna Mishra (Amit Trivedi) {Kausar Munir}", "Nachdi Phira"
"../music/sanjayLeelaBhansali","Shail Hada (Sanjay Leela Bhansali) {Siddharth-Garima} _ Lahu Munh Lag Gaya.mp3","sanjay LeelaBhansali","Shail Hada (Sanjay Leela Bhansali) {Siddharth-Garima}", "Lahu Munh Lag Gaya"
"../music/sanjayLeelaBhansali","Shreya Ghoshal (Sanjay Leela Bhansali){Siddharth-Garima, Ganesh Chandanshive, Nasir Faraaz} _ Deewani Mastani.mp3","sanjay LeelaBhansali","Shreya Ghoshal (Sanjay Leela Bhansali){Siddharth-Garima, Ganesh Chandanshive, Nasir Faraaz}", "Deewani Mastani"
"../music/sanjayLeelaBhansali","Arijit Singh (Sanjay Leela Bhansali)  {Garima, Siddhartth} _ Laal ishq.mp3","sanjay LeelaBhansali","Arijit Singh (Sanjay Leela Bhansali)  {Garima, Siddhartth}", "Laal ishq"
"../music/fleuri","Fleurie _ Hurts Like Hell.mp3","fleuri","Fleurie", "Hurts Like Hell"
"../music/asees","Asees Kaur (Amit Trivedi) _ Jaan Nisaar.mp3","asees","Asees Kaur (Amit Trivedi)", "Jaan Nisaar"
"../music/asees","Asees Kaur, Raahat Fateh Ali Khan (Tanishk Bagchi) _ Tere Bin.mp3","asees","Asees Kaur, Raahat Fateh Ali Khan (Tanishk Bagchi)", "Tere Bin"
"../music/asees","Asees Kaur _ Sapna.mp3","asees","Asees Kaur", "Sapna"
"../music/asees","Asees Kaur _ Baat Nahi Karni.mp3","asees","Asees Kaur", "Baat Nahi Karni"
"../music/soundsOfSpace","thedotisblack _ Sound of Neptune.mp3","sounds OfSpace","thedotisblack", "Sound of Neptune"
"../music/soundsOfSpace","thedotisblack _ Sound of Two Black Holes Colliding.mp3","sounds OfSpace","thedotisblack", "Sound of Two Black Holes Colliding"
"../music/soundsOfSpace","thedotisblack _ Sound of Uranus V - Miranda.mp3","sounds OfSpace","thedotisblack", "Sound of Uranus V - Miranda"
"../music/soundsOfSpace","thedotisblack _ Sound of Saturn.mp3","sounds OfSpace","thedotisblack", "Sound of Saturn"
"../music/soundsOfSpace","thedotisblack _ Sound of Satarn's Rings.mp3","sounds OfSpace","thedotisblack", "Sound of Satarn's Rings"
"../music/soundsOfSpace","thedotisblack _ Sound of Sun.mp3","sounds OfSpace","thedotisblack", "Sound of Sun"
"../music/laakhonMeinEk","Mohan Kanan (Advet Nemlekar) {Abhishek Chatterje} [Advait Nemlekar] _ Nishaniya.mp3","laakhon MeinEk","Mohan Kanan (Advet Nemlekar) {Abhishek Chatterje} [Advait Nemlekar]", "Nishaniya"
"../music/laakhonMeinEk","Neel Adhikari _ I Forgive You.mp3","laakhon MeinEk","Neel Adhikari", "I Forgive You"
"../music/laakhonMeinEk","Neel Adhikari _ What Am I.mp3","laakhon MeinEk","Neel Adhikari", "What Am I"
"../music/laakhonMeinEk","Mohan Kannan (Neel Adhikari) {Abhishek Chatterjee} _ Pending Sapne.mp3","laakhon MeinEk","Mohan Kannan (Neel Adhikari) {Abhishek Chatterjee}", "Pending Sapne"
"../music/laakhonMeinEk","Meghana Bhogle (Advait Nemlekar) {Abhishek Chatterjee} [Advait Nemlekar] _ Rooh.mp3","laakhon MeinEk","Meghana Bhogle (Advait Nemlekar) {Abhishek Chatterjee} [Advait Nemlekar]", "Rooh"
"../music/kailasa","Kailasa _ Saiyaan.mp3","kailasa","Kailasa", "Saiyaan"
"../music/kailasa","Kailash Kher _ Chaandan Mein.mp3","kailasa","Kailash Kher", "Chaandan Mein"
"../music/kailasa","Kailash Kher _ Kaisi Hai Ye Udaasi.mp3","kailasa","Kailash Kher", "Kaisi Hai Ye Udaasi"
"../music/kailasa","Kailasa _ Teri Deewani.mp3","kailasa","Kailasa", "Teri Deewani"
"../music/mothermother","Mother Mother _ Oh Anna -slowed,reverbed.mp3","mothermother","Mother Mother", "Oh Anna -slowed,reverbed"
"../music/mothermother","Mother Mother _ Verbatim.mp3","mothermother","Mother Mother", "Verbatim"
"../music/mothermother","Mother Mother _ Hayloft.mp3","mothermother","Mother Mother", "Hayloft"
"../music/mothermother","Mother Mother _ Ghosting - reverbed.mp3","mothermother","Mother Mother", "Ghosting - reverbed"
"../music/mothermother","Mother Mother _ Burning Pile.mp3","mothermother","Mother Mother", "Burning Pile"
"../music/kaavish","Kaavish _ Mujhay Maaf Karna.mp3","kaavish","Kaavish", "Mujhay Maaf Karna"
"../music/kaavish","Kaavish, Samra Khan _ Baat Unkahi.mp3","kaavish","Kaavish, Samra Khan", "Baat Unkahi"
"../music/kaavish","Kaavish _ Nindiya Re (Coke Studio Pakistan Season 4).mp3","kaavish","Kaavish", "Nindiya Re (Coke Studio Pakistan Season 4)"
"../music/kaavish","Kaavish _ Jhoot Hogaa.mp3","kaavish","Kaavish", "Jhoot Hogaa"
"../music/kaavish","Kaavish _ Saahar Milay Gee.mp3","kaavish","Kaavish", "Saahar Milay Gee"
"../music/kaavish","Kaavish _ Piya Dekho Na.mp3","kaavish","Kaavish", "Piya Dekho Na"
"../music/kaavish","Kaavish _ Dareeche.mp3","kaavish","Kaavish", "Dareeche"
"../music/crannberries","The Cranberries _ Zombie.mp3","crannberries","The Cranberries", "Zombie"
"../music/crannberries","The Cranberries _ When You're Gone.mp3","crannberries","The Cranberries", "When You're Gone"
"../music/crannberries","The Cranberries _ Linger.mp3","crannberries","The Cranberries", "Linger"
"../music/crannberries","The Cranberries _ Hollywood.mp3","crannberries","The Cranberries", "Hollywood"
"../music/dot","Dot. _ Normal Things.mp3","dot","Dot.", "Normal Things"
"../music/dot","Dot. _ Busy in Beige.mp3","dot","Dot.", "Busy in Beige"
"../music/sufiyumSujatayum","Sudeep Palanad, Amrutha Suresh (M. Jayachandran){B K Harinarayanan} _ Alhamdulillah.mp3","sufiyum Sujatayum","Sudeep Palanad, Amrutha Suresh (M. Jayachandran){B K Harinarayanan}", "Alhamdulillah"
"../music/sufiyumSujatayum","Madhuvanthi Narayan (M. Jayachandran) {Manoj Yadav} _ Doorie.mp3","sufiyum Sujatayum","Madhuvanthi Narayan (M. Jayachandran) {Manoj Yadav}", "Doorie"
"../music/sufiyumSujatayum","M. Jayachandran _ Clarinet Theme.mp3","sufiyum Sujatayum","M. Jayachandran", "Clarinet Theme"
"../music/sufiyumSujatayum","M Jayachandran _ End - Title Theme.mp3","sufiyum Sujatayum","M Jayachandran", "End - Title Theme"
"../music/sufiyumSujatayum","M. Jayachandran _ Love scene at Bus travel.mp3","sufiyum Sujatayum","M. Jayachandran", "Love scene at Bus travel"
"../music/sufiyumSujatayum","Nithya Mammen, Arjun Krishna (M. Jayachandran) {B K Harinarayanan} _ Vathikkalu Vellaripravu.mp3","sufiyum Sujatayum","Nithya Mammen, Arjun Krishna (M. Jayachandran) {B K Harinarayanan}", "Vathikkalu Vellaripravu"
